restaurant_id;name;category;neighborhood;address;phone;normalized_phone;whatsapp_url;instagram;rating;reviews_count;menu_status;reason;suggested_message
69a2e000-b8a1-4410-9d4f-8b1b7e872703;Imperial espetos;Bar;Velame;R. Escritor Euclides da Cunha;(83) 98601-5316;5583986015316;https://wa.me/5583986015316;;4.9;20;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Imperial espetos. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
a2e04a6c-b7ca-4ec3-8428-6505354ebcab;Fast food cg;Restaurante fast-food;Palmeira;R. Prof. Balbino;(83) 99625-0146;5583996250146;https://wa.me/5583996250146;;2.9;20;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Fast food cg. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
4d44cc6f-f2a7-4a90-887a-cb581869111d;restaurante china Yaki mil;Restaurante;Cruzeiro;R. Emília Brandão Silva;(83) 99653-3653;5583996533653;https://wa.me/5583996533653;;5;20;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o restaurante china Yaki mil. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
20c448b5-8e6c-4120-86cb-0bffd46a6253;Minni Mania;Hamburgueria;Portal Sul d’Oeste;R. Maria José Bezerra de Carvalho;(83) 98805-8065;5583988058065;https://wa.me/5583988058065;;3.8;19;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Minni Mania. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
92fb3c73-518d-4d5a-bc69-2928250f6298;Pamonha e Canjica Adelic&a;Café;Cruzeiro;R. Geovani Gióia;(83) 99694-4348;5583996944348;https://wa.me/5583996944348;;4.4;19;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Pamonha e Canjica Adelic&a. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
976ea7e3-6eea-48c2-bea7-1075759121f2;Sorveteria da Socorro;Sorveteria;Malvinas;R. Severino Marquês De Oliveira;(83) 3333-6852;558333336852;https://wa.me/558333336852;;4.9;19;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Sorveteria da Socorro. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
e7211a0e-56fc-4279-9406-d3a9f7d61522;.....;Hamburgueria;São José;R. Padre Aristídes Lôbo;(83) 99412-8395;5583994128395;https://wa.me/5583994128395;;4.5;19;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o ...... Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
2446fc58-04bb-42e5-88c5-8aafd5372a95;Bar da brejeira;Bar;Bodocongó;R. Marinaldo V. Batista Filho;(83) 98668-4449;5583986684449;https://wa.me/5583986684449;;4.9;18;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bar da brejeira. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
36e71f9b-6a3a-4191-a4e3-6b26ebb5b902;Cantinho da vovó eu e você;Restaurante;Malvinas;R. José Gomes Filho;(83) 98777-5075;5583987775075;https://wa.me/5583987775075;;4.9;18;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Cantinho da vovó eu e você. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
1748d207-67f2-48c5-bf56-1b383bb11734;Abusados Bar Prime;Bar;Conceição;R. Frei Martinho;(83) 98684-6422;5583986846422;https://wa.me/5583986846422;;4.3;18;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Abusados Bar Prime. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
c6635dc0-dab1-4539-85b3-4b9c3a9748f9;Caldeirão do Janio;Bar;Malvinas;R. João Rufino Ribeiro;(83) 98883-4565;5583988834565;https://wa.me/5583988834565;;4.6;17;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Caldeirão do Janio. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
24c7af27-6f54-433f-8c88-ad16c7c295f4;Ei Burguer;Hamburgueria;Três Irmãs;R. Otávio Batista Cabral;(83) 99338-1358;5583993381358;https://wa.me/5583993381358;;4.6;17;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Ei Burguer. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
694a9506-ab5b-41af-a03d-c1b1293dea15;Granja Ki Frango;Pastelaria brasileira;Serrotão;R. José Wilton Gomes de Figueiredo;(83) 3334-1859;558333341859;https://wa.me/558333341859;;4.5;17;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Granja Ki Frango. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
174d6e78-73be-4934-be66-6ba1029fac43;Restaurante Casa do Sabor;Restaurante;Galante;PB-100;(83) 98659-6782;5583986596782;https://wa.me/5583986596782;;4.8;17;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Restaurante Casa do Sabor. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
9c902bdf-dbb5-48f8-bd1b-1d4ef926fadb;Sorveplus Sorveteria;Sorveteria·;Centro;R. Peregrino de Carvalho;(83) 3341-6882;558333416882;https://wa.me/558333416882;;3.9;17;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Sorveplus Sorveteria. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
9e5e8fc8-5247-4048-aad4-18403fcecf42;Café CCAA;Lanchonete;Centro;R. Treze de Maio;(83) 3322-7899;558333227899;https://wa.me/558333227899;;3.8;17;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Café CCAA. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
6d27960b-8ec7-468a-b193-fe3d4522e784;AÇAITU'S SORVETERIA;Lanchonete;;DE ALMEIDA - R. Vicente Gomes Almeida - Ramadinha;(83) 98848-1307;5583988481307;https://wa.me/5583988481307;;4.9;16;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o AÇAITU'S SORVETERIA. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
4d76e886-725a-428e-807c-a33f0af45c55;Bar Do Bigode;Bar;;São José da Mata;(31) 3468-9682;553134689682;https://wa.me/553134689682;;4.4;16;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bar Do Bigode. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
f6abe4fd-d4c5-4b2a-86d9-c910dc90cd4f;Lanche Expresso;Loja;Palmeira;R. Manoel Leite Cavalcante;(83) 3322-5596;558333225596;https://wa.me/558333225596;;4.8;16;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Lanche Expresso. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
4351726d-d772-48d3-9a58-16100d6bed92;ZAP DOG (Luiz Salvatory);Café;Liberdade;R. Aprígio Nepomuceno;(83) 98717-9791;5583987179791;https://wa.me/5583987179791;;4.8;16;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o ZAP DOG (Luiz Salvatory). Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
e4a98d96-79a3-4897-9dd0-817d9a5707fb;Bonna Pizza;Pizzaria;Cruzeiro;R. Augusto Borborema;(83) 98822-1991;5583988221991;https://wa.me/5583988221991;;4.8;15;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bonna Pizza. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
bd7b905a-83f2-4edd-9fa3-e27af0c3508d;Brothers Burger;Hamburgueria;José Pinheiro;R. Pedro da Costa Agra;(83) 99830-1829;5583998301829;https://wa.me/5583998301829;;4.9;15;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Brothers Burger. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
681743ca-9853-4db7-9842-de4f4e9dca98;Cantinho da Márcia Rua Henrique dias 244 Conceição;Bar;Conceição;R. Henrique Dias;(83) 98878-1395;5583988781395;https://wa.me/5583988781395;;4.9;15;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Cantinho da Márcia Rua Henrique dias 244 Conceição. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
dbe85d5e-6a3c-4616-ac5b-0f9322918b6c;Rei da Pamonha;Restaurante;Bodocongó;R. Freira Francisca Gusmão;(83) 3333-5059;558333335059;https://wa.me/558333335059;;4.8;14;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Rei da Pamonha. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
19d501ef-1f77-4ceb-a9b8-0c759db6e40a;Bar Do Gilson;Bar;Malvinas;R. Armando Amorim Pereira;(83) 98710-4796;5583987104796;https://wa.me/5583987104796;;4;14;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bar Do Gilson. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
a2857778-a418-485d-b466-35a1f67e534e;Condessa Salgados Loja 01;Lanchonete;Centro;R. Barão do Abiaí;(83) 98742-7849;5583987427849;https://wa.me/5583987427849;;4.4;14;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Condessa Salgados Loja 01. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
9a71b451-c81e-483d-a6b1-6030ad7006f0;Bolinha espetos;Bar;;R. Raul Pereira dos Santos - Jardim Verdejante;(83) 98662-3716;5583986623716;https://wa.me/5583986623716;;4.5;13;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bolinha espetos. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
81bb8217-cb85-4e59-b713-9b44af53b54d;Dona Quentinha CG;Restaurante;;R. Horácio Almeida - Cruzeiro;(83) 98625-6389;5583986256389;https://wa.me/5583986256389;;4.2;13;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Dona Quentinha CG. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
c28c55c6-e433-41d8-8abb-bba15aad9964;EVS Andrea E Zeomax;Lanchonete·;Jardim Tavares;R. Vig. Virgínio;(83) 99971-8725;5583999718725;https://wa.me/5583999718725;;4.5;13;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o EVS Andrea E Zeomax. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
4265919a-9c52-4f77-ba27-10ed08f3534b;Portal Do Açaí;Lanchonete;;R. Maria José Bezerra de Carvalho - Três Irmãs;(83) 98882-9347;5583988829347;https://wa.me/5583988829347;;4.6;13;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Portal Do Açaí. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
198029c7-7ac5-45ea-b29d-c084867c95da;Pastelão do 10;Pendente validação;Centro;Av. Mal. Floriano Peixoto;(83) 98838-3825;5583988383825;https://wa.me/5583988383825;;5;13;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Pastelão do 10. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
97da3b70-a690-4f2e-99da-d5c01e425c4a;Bar do Lampião;Bar;;"R. Antônio Matias Figueiredo - Vila Cabral, Campina Grande - PB";(83) 99823-0249;5583998230249;https://wa.me/5583998230249;;5;13;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bar do Lampião. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
f4fead88-b422-4359-91ef-ca06d76dd08f;Sushimi;Restaurante de sushi·;Av. Pref. Severino Bezerra Cabral;Partage;(83) 3337-6060;558333376060;https://wa.me/558333376060;;3.8;13;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Sushimi. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
16148df3-6c46-4e1e-b26f-296cc6833c97;É Donuts!;Restaurante;Santa Cruz;R. Henrique Sáles Monteiro;(83) 99985-4465;5583999854465;https://wa.me/5583999854465;;4.9;13;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o É Donuts!. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
7db1bd14-c1d0-4d86-8e9d-4678d12f9765;WB coffee comércio e serviços alimentícios Ltda;Cafeteria;Estacao Velha;R. Cazuza Barreto;(83) 99335-4495;5583993354495;https://wa.me/5583993354495;;4.9;13;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o WB coffee comércio e serviços alimentícios Ltda. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
708d896b-2508-49b2-9f8d-c4029377cb25;Remidos Restaurante e Lanchonete;Restaurante brasileiro;Centro;R. João da Mata;(83) 3322-5403;558333225403;https://wa.me/558333225403;;5;12;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Remidos Restaurante e Lanchonete. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
ebe2ce3a-47a1-4cbc-b8fe-5052f6aea75a;CookPizza;Pizzaria;Catolé;R. Humberto Batista Lima;(83) 98778-6737;5583987786737;https://wa.me/5583987786737;;4.2;12;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o CookPizza. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
dd79d3e2-827d-4aaf-a87b-84128091b05d;Côco Verde Engarrafada;Lanchonete;Box 03 - Bodocongó;Av. Joaquim Caroca;(83) 98873-8337;5583988738337;https://wa.me/5583988738337;;4.8;12;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Côco Verde Engarrafada. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
2efd40b4-9012-4ad7-a8cf-0590bd0a4430;Barraca da Gorete;Restaurante;Três Irmãs;R. Manaus;(83) 2154-8183;558321548183;https://wa.me/558321548183;;4.4;12;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Barraca da Gorete. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
2527130e-f5a6-4dbd-93e4-0e109096e785;Caffeteria Essêncial;Cafeteria·;1°Andar - Prata;R. Nilo Peçanha;(83) 2102-2323;558321022323;https://wa.me/558321022323;;4.3;12;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Caffeteria Essêncial. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
b3c4c8c4-b2d6-4213-8ec5-f155707e8a03;Pastelaria e Sorveteria Chiquititas;Lanchonete;Araxá;Av. Duzentos e Vinte e Seis;(83) 98874-2459;5583988742459;https://wa.me/5583988742459;;4.5;12;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Pastelaria e Sorveteria Chiquititas. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
276078d1-e34c-44ad-a260-ce326e51457d;Virgulino Tap Room;Cervejaria;Alto Branco;Av. Manoel Tavares;(83) 98705-8525;5583987058525;https://wa.me/5583987058525;;4.5;12;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Virgulino Tap Room. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
88974215-a872-415f-8bb8-cdc5b5b65fd9;Frango da Casa;Restaurante;São José;R. Dom Pedro I;(83) 3341-2852;558333412852;https://wa.me/558333412852;;4.6;11;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Frango da Casa. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
bc15ebd7-b7d5-4391-8066-c3277ec64e51;Essential Saúde e Estética;Lounge bar;Três Irmãs;R. José Nogueira Pereira;(83) 99404-8516;5583994048516;https://wa.me/5583994048516;;5;11;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Essential Saúde e Estética. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
be96cede-5813-4b6f-9e26-22e5c737ff5e;Ponto mix 2;Bar;Bodocongó;R. Damião José Rodrigues;(83) 98845-6462;5583988456462;https://wa.me/5583988456462;;4.4;11;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Ponto mix 2. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
5985aae7-9098-4743-95ba-5c61c447c883;Center Lanches;Lanchonete;Centenário;Av. Mal. Floriano Peixoto;(83) 98650-9936;5583986509936;https://wa.me/5583986509936;;4.6;11;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Center Lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
13e780cb-6814-44bd-8972-c067386e196c;DR. AÇAÍ GOURMET 03 - Atacado & Varejo - Centenário;Restaurante·;Loja 03 - Centenário;Av. Mal. Floriano Peixoto;(83) 98120-2850;5583981202850;https://wa.me/5583981202850;;3.9;11;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o DR. AÇAÍ GOURMET 03 - Atacado & Varejo - Centenário. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
d0fb1e9b-ae71-4d64-bd23-1f007ee96d68;Seu Zé Burger;Hamburgueria;Três Irmãs;R. Pôrto Alegre;(83) 99655-3780;5583996553780;https://wa.me/5583996553780;;5;11;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Seu Zé Burger. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
d72bea46-e7fa-4405-8fd3-f05af406901c;Tiago Lanches;Lanchonete;Nova Brasília;Rua José Aranha;(83) 98756-4235;5583987564235;https://wa.me/5583987564235;;4.7;11;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Tiago Lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
40d41cd7-d544-4711-a656-0af8fb188351;Espaço VIP dos Amigos;Bar;Pedregal;R. São G. Francisco;(83) 98609-6113;5583986096113;https://wa.me/5583986096113;;4.3;10;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Espaço VIP dos Amigos. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
f4a33245-57df-4ea0-808c-6e9c3457cedc;Geras frutas;Lanchonete;Monte Castelo;R. Santo Antônio;(83) 98758-0705;5583987580705;https://wa.me/5583987580705;;3.5;10;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Geras frutas. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
a91b372e-43e0-4582-ac3d-027b1f7d1b00;PARE Sorveteira e Açaiteria;Sorveteria especializada em sundaes·;Lj 02 - Cruzeiro;Av. Pres. Juscelino Kubitschek;(83) 98626-3646;5583986263646;https://wa.me/5583986263646;;4.7;10;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o PARE Sorveteira e Açaiteria. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
9cf79248-8c1b-4bff-88fd-c50c3152df5b;São Sebastião;Churrascaria;Lj 12 / 13 - Alto Branco;R. Dr. Vasconcelos;(83) 98615-6849;5583986156849;https://wa.me/5583986156849;;4.3;10;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o São Sebastião. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
17340fb2-8abc-4744-959d-ac4693582337;Quintal de Casa 580;Bar·;Liberdade;R. Espírito Sto;(81) 98844-5213;5581988445213;https://wa.me/5581988445213;;4.7;10;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Quintal de Casa 580. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
0727ba10-a782-4927-8aad-effba5f8014d;Tempero de Casa indicaLocal;Restaurante;Três Irmãs;R. Severino Felipe de Souza;(83) 98851-7046;5583988517046;https://wa.me/5583988517046;;5;10;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Tempero de Casa indicaLocal. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
